Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
NCR_0,NCR_1,F1,0.7531430185860201,0.7520386192536734,0.27531926474102075,0.27667754096117697
NCR_0,NCR_1,Precision,0.7305745901715445,0.7301104332233203,0.27322915346381427,0.27548467980539587
Reen_0,Reen_1,Recall,0.8685802165404474,0.8666325991362315,0.18774165612199095,0.18757049949698615
Reen_0,Reen_1,F1,0.7561534642660294,0.7555945143614565,0.2536035490454032,0.25414811551933836
Reen_0,Reen_1,Precision,0.6993898566085502,0.6992477645059427,0.2983186293676617,0.29903897128713863
OSS_0,OSS_1,Recall,0.7233590302350326,0.721807031714845,0.30095828105695,0.3013680092115371
OSS_0,OSS_1,F1,0.7299104021788012,0.7300554272721707,0.2947597624797061,0.29470012537290785
OSS_0,OSS_1,Precision,0.7552401032680928,0.7551512009030145,0.27063898551919136,0.27232913924620106
CC_0,CC_1,Recall,0.8833005585144608,0.8858689336371439,0.12689232650776242,0.1257782017251122
CC_0,CC_1,F1,0.7356731889669548,0.7371393265034648,0.23359090427559534,0.23238625687440756
CC_0,CC_1,Precision,0.6855593681614218,0.6863522834203605,0.2857622562319494,0.28484138039464607
ROS_0,ROS_1,Recall,0.724397761501069,0.7253037154434859,0.2995882923923185,0.29990279872991876
ROS_0,ROS_1,F1,0.7349494231284669,0.736468747881358,0.29579622953957635,0.2956080268215294
ROS_0,ROS_1,Precision,0.7588255896046299,0.7602731716313453,0.2774826852341256,0.2762556949490959
SMOTE_0,SMOTE_1,Recall,0.7374392439787313,0.7401064950193138,0.2899069101145415,0.2860364413175963
SMOTE_0,SMOTE_1,F1,0.740693334683447,0.744313923315073,0.2897985106358826,0.2847390524222999
SMOTE_0,SMOTE_1,Precision,0.7598414474797918,0.7621466617147726,0.26873683647056007,0.2655289769157163
BSMOTE_0,BSMOTE_1,Recall,0.7382375199357605,0.7395830219596183,0.28891817512542195,0.288386851193002
BSMOTE_0,BSMOTE_1,F1,0.741698676252867,0.7434900947217145,0.288321668497208,0.28679939428532414
BSMOTE_0,BSMOTE_1,Precision,0.7602017159100054,0.761491542867951,0.2689890941423402,0.2665406971553124
SVM_0,SVM_1,Recall,0.7357046634213624,0.7380793459185755,0.2973462223110464,0.2946141129391568
SVM_0,SVM_1,F1,0.7399292391032367,0.7432179755893463,0.29381817974404106,0.2899371156576513
SVM_0,SVM_1,Precision,0.7615650257459192,0.7644402459386602,0.2677933921455391,0.26238048902253597
SMOTENN_0,SMOTENN_1,Recall,0.8069874230897942,0.8070356114319218,0.21835434799775144,0.2148841954599593
SMOTENN_0,SMOTENN_1,F1,0.7597727392044384,0.7592947794703552,0.25148032970573647,0.24986523670058616
SMOTENN_0,SMOTENN_1,Precision,0.733562808515654,0.7324005149866447,0.2773613622629965,0.27695716840559714
SMOTETomek_0,SMOTETomek_1,Recall,0.7429036994673552,0.7452048599177877,0.2844705448913512,0.2825690958651898
SMOTETomek_0,SMOTETomek_1,F1,0.7434678617502984,0.7465918234505238,0.28469086331731386,0.28211795082140395
SMOTETomek_0,SMOTETomek_1,Precision,0.759029024902706,0.762104623570753,0.2667401425241464,0.2634154051737272
