Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
CC_0,CC_1,Precision,0.7292738673426582,0.7297255377264341,0.26351281592876497,0.26401824337436547
ROS_0,ROS_1,Recall,0.8296549470331865,0.8309849858669018,0.1619241846150894,0.15990766597840658
ROS_0,ROS_1,F1,0.774603814483893,0.7765872948405826,0.2252623716466437,0.2236459234880491
ROS_0,ROS_1,Precision,0.7454006788469033,0.7469820672349771,0.26388621201960755,0.2629663849619127
SMOTE_0,SMOTE_1,Recall,0.8285485653894707,0.828058433139126,0.16139251715439296,0.16238145660047165
SMOTE_0,SMOTE_1,F1,0.7755595257285717,0.776746464153982,0.2236444236195692,0.2234861523669584
SMOTE_0,SMOTE_1,Precision,0.7472295127313745,0.7486324641566746,0.26191845350886034,0.2615573425834556
BSMOTE_0,BSMOTE_1,Recall,0.8289199453314806,0.8274128884057145,0.16616710811367594,0.1677815854198323
BSMOTE_0,BSMOTE_1,F1,0.774208176127927,0.7745316202688608,0.22473680069370802,0.22500892691810506
BSMOTE_0,BSMOTE_1,Precision,0.7438686956723269,0.7444144942316729,0.2603910697946572,0.2604274053115697
SVM_0,SVM_1,Recall,0.7983245291404963,0.7989667787451643,0.21013960461632003,0.21027676092092562
SVM_0,SVM_1,F1,0.7678516616642638,0.7684513956089365,0.23432701903546704,0.2345545492066484
SVM_0,SVM_1,Precision,0.7512502743741312,0.7504889631710112,0.2528866570738323,0.2541193988212108
SMOTENN_0,SMOTENN_1,Recall,0.8491103927599442,0.8477650253610635,0.11880182013124013,0.12056184323659742
SMOTENN_0,SMOTENN_1,F1,0.7539027112882404,0.7528870473684784,0.2295157020778219,0.23079487494937195
SMOTENN_0,SMOTENN_1,Precision,0.711525173077392,0.7102812538647814,0.2823145324807622,0.28337137685757796
SMOTETomek_0,SMOTETomek_1,Recall,0.8282799776073039,0.8282772521797418,0.16202117341160727,0.16386157407945492
SMOTETomek_0,SMOTETomek_1,F1,0.7745746425603043,0.7754929936556573,0.2240937728890215,0.2248278426503999
SMOTETomek_0,SMOTETomek_1,Precision,0.7455005009821694,0.7460490626134845,0.2614644450881176,0.26219438796357464
