Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
CNN_0,CNN_1,Recall,0.6922287684841408,0.6931626114053203,0.2711499630112666,0.271327025790959
CNN_0,CNN_1,F1,0.5945339770353703,0.5942743689886786,0.26388329791544674,0.26453447332970864
CNN_0,CNN_1,Precision,0.5418884090682329,0.5409769604811555,0.27328320901141945,0.27416448952106054
NCR_0,NCR_1,Recall,0.6464779930395713,0.6469946304961597,0.2848105087131209,0.2846007756941779
NCR_0,NCR_1,F1,0.6158375514927166,0.6158993753902279,0.28218671863305594,0.28212677251456864
NCR_0,NCR_1,Precision,0.6289843881183542,0.6288190688340438,0.30027284410993044,0.3003656099507948
Reen_0,Reen_1,Recall,0.7212301892630649,0.7163014030891807,0.221217142945546,0.224288412926297
Reen_0,Reen_1,F1,0.6300098492199249,0.6274679963934219,0.25425796108930243,0.256201386494406
Reen_0,Reen_1,Precision,0.6020338956037691,0.6005593897247606,0.2836272267904445,0.2848560034209852
OSS_0,OSS_1,Recall,0.5494848546047881,0.549075190588098,0.3216425754019561,0.3210225839178377
OSS_0,OSS_1,F1,0.577922514960021,0.5774689426781969,0.30570179354515203,0.3055848207560801
OSS_0,OSS_1,Precision,0.6643705032209347,0.663323078853106,0.30359046792623723,0.304602735542933
CC_0,CC_1,Recall,0.6936974968083196,0.6944621259700076,0.19322760307967402,0.19221896473280817
CC_0,CC_1,F1,0.6255122121040095,0.6250371946388311,0.24341009600680208,0.2425428713753511
CC_0,CC_1,Precision,0.6092481152828465,0.6084694352966511,0.28657286319428626,0.2864207364997481
ROS_0,ROS_1,Recall,0.6967573823832778,0.6971763886070224,0.2047706595987567,0.2052881969255312
ROS_0,ROS_1,F1,0.6427514751896877,0.6429007443578475,0.2545979796350427,0.25395205334165377
ROS_0,ROS_1,Precision,0.6193709284527605,0.6189708526104661,0.28583676944243924,0.28533763501274384
SMOTE_0,SMOTE_1,Recall,0.6970252019212103,0.6994433610133891,0.19449976517453646,0.19178407596496672
SMOTE_0,SMOTE_1,F1,0.6460462932661223,0.6477950056512672,0.24964467043720184,0.24725685698585997
SMOTE_0,SMOTE_1,Precision,0.6282030972124262,0.6296569128569082,0.28637345091211114,0.2845948856106659
BSMOTE_0,BSMOTE_1,Recall,0.709936034844458,0.7099292573838408,0.20463306683998797,0.20561046725906781
BSMOTE_0,BSMOTE_1,F1,0.6495794878000775,0.649419481553383,0.25019081751514277,0.25033961930295173
BSMOTE_0,BSMOTE_1,Precision,0.6195606621505425,0.6190926102218114,0.2773966929913624,0.27769177411995594
SVM_0,SVM_1,Recall,0.6616280082827487,0.6611568988577994,0.24601590763568307,0.2464012012583904
SVM_0,SVM_1,F1,0.6395309954804973,0.6391017848695529,0.2638881051974256,0.2642050170340716
SVM_0,SVM_1,Precision,0.6363328782654681,0.6355518342377036,0.27960571133701845,0.2804037762351631
SMOTENN_0,SMOTENN_1,Recall,0.7356635557770975,0.7355382952351704,0.15744806806257525,0.15907014520960885
SMOTENN_0,SMOTENN_1,F1,0.6412410038537254,0.6397834040332571,0.23820898612985417,0.2393806541677911
SMOTENN_0,SMOTENN_1,Precision,0.6116905583786362,0.6099320890475388,0.2878665848887035,0.28923421646099207
SMOTETomek_0,SMOTETomek_1,Recall,0.6973602892855458,0.6977931543205349,0.1926767834206828,0.19273870845849955
SMOTETomek_0,SMOTETomek_1,F1,0.6463978503580189,0.6469449047423496,0.2490062852811696,0.24829892670660986
SMOTETomek_0,SMOTETomek_1,Precision,0.6293023848344286,0.6299142859562651,0.28636577197537877,0.28588960167902705
