Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
BSMOTE_0,BSMOTE_1,Precision,0.7602017159100054,0.7596965818812175,0.2689890941423402,0.2681269348188276
SVM_0,SVM_1,Recall,0.7357046634213624,0.7354583081970661,0.2973462223110464,0.29765348719364976
SVM_0,SVM_1,F1,0.7399292391032367,0.7401165240193713,0.29381817974404106,0.2942159549824502
SVM_0,SVM_1,Precision,0.7615650257459192,0.7555936530241362,0.2677933921455391,0.277413081690208
SMOTENN_0,SMOTENN_1,Recall,0.8069874230897942,0.8048256399443509,0.21835434799775144,0.21961574643809184
SMOTENN_0,SMOTENN_1,F1,0.7597727392044384,0.758153764492624,0.25148032970573647,0.2530940365782026
SMOTENN_0,SMOTENN_1,Precision,0.733562808515654,0.7311975035716575,0.2773613622629965,0.27995729509309064
SMOTETomek_0,SMOTETomek_1,Recall,0.7429036994673552,0.7448796513174902,0.2844705448913512,0.2847996309648088
SMOTETomek_0,SMOTETomek_1,F1,0.7434678617502984,0.744828891748484,0.28469086331731386,0.2861174353763164
SMOTETomek_0,SMOTETomek_1,Precision,0.759029024902706,0.7551432480393528,0.2667401425241464,0.2744806821000263
