Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
ROS_0,ROS_1,Recall,0.7463590969912107,0.7463038910945263,0.1542977614508671,0.1531139207319003
ROS_0,ROS_1,F1,0.6315836284898245,0.6308393996488476,0.21118224965677584,0.21093869376635316
ROS_0,ROS_1,Precision,0.6019376824813772,0.6010583034956417,0.26508388374005376,0.26527917597114364
SMOTE_0,SMOTE_1,Recall,0.7419018431967789,0.7407634065146298,0.154410634609079,0.15530472213381327
SMOTE_0,SMOTE_1,F1,0.6333616561268891,0.6332551071082849,0.21301549981838477,0.21252390890275433
SMOTE_0,SMOTE_1,Precision,0.6096381444737697,0.6092795217490566,0.26651118519793815,0.266369624852678
BSMOTE_0,BSMOTE_1,Recall,0.7663026949712096,0.7679550014012096,0.15819767656602246,0.15807726827405788
BSMOTE_0,BSMOTE_1,F1,0.6247053688584607,0.6248373534362726,0.20984671028114202,0.20951551563299503
BSMOTE_0,BSMOTE_1,Precision,0.5740313985787097,0.5733499976951798,0.25456806491091394,0.25477407002817964
SVM_0,SVM_1,Recall,0.6672545789348564,0.6621322863683629,0.2922159437070194,0.2967978914691662
SVM_0,SVM_1,F1,0.6026720528135235,0.599981211600206,0.2704895220349568,0.2736236308543702
SVM_0,SVM_1,Precision,0.5936953245414167,0.5924731818910749,0.2901287199587182,0.2907516400455252
SMOTENN_0,SMOTENN_1,Recall,0.7699897380537252,0.7729677970271077,0.15946695238892128,0.1606142814941231
SMOTENN_0,SMOTENN_1,F1,0.6174428642011947,0.6172511060299075,0.20048713971083026,0.2005224147903885
SMOTENN_0,SMOTENN_1,Precision,0.598678796807817,0.5979129515281338,0.2723347786297717,0.2727618478552364
SMOTETomek_0,SMOTETomek_1,Recall,0.7414354935307822,0.7403163223112009,0.15454456187535087,0.1552457457835376
SMOTETomek_0,SMOTETomek_1,F1,0.6329863392688936,0.6330095562828882,0.21314285436016858,0.21260706305446658
SMOTETomek_0,SMOTETomek_1,Precision,0.6093545110568722,0.609157721065967,0.2666813191219097,0.26648453303279196
