Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
IHT_0,IHT_1,F1,0.590370814149665,0.590512179693478,0.30335180955772273,0.30138237197434004
IHT_0,IHT_1,Precision,0.5844360109505004,0.5852469699564223,0.3277561665255886,0.3245427175072233
CNN_0,CNN_1,Recall,0.7548119649957886,0.7523078432778187,0.2907210101685379,0.2931630160142365
CNN_0,CNN_1,F1,0.524007403162681,0.524624815771818,0.2579009875448408,0.2593678183817415
CNN_0,CNN_1,Precision,0.4503871481092399,0.45397076196871344,0.2849425790820639,0.28725398459877544
NCR_0,NCR_1,Recall,0.5362128868544308,0.5355133215096449,0.4058423446045397,0.40473658393869916
NCR_0,NCR_1,F1,0.5066874694503164,0.5061685736111757,0.3842722751582548,0.38332142151191917
NCR_0,NCR_1,Precision,0.5225595941834031,0.5237310832822496,0.4008244672439272,0.40150091158175244
Reen_0,Reen_1,Recall,0.6595208733940352,0.6564653950125764,0.3159060079942855,0.3166524702372033
Reen_0,Reen_1,F1,0.5770179403405477,0.5746891286567178,0.30979175009797233,0.3114630446835706
Reen_0,Reen_1,Precision,0.569916324693771,0.5693733959531287,0.33628560271459673,0.3390612598234006
OSS_0,OSS_1,Recall,0.42548338909184497,0.42591932998918286,0.40133703870082,0.4013483010836467
OSS_0,OSS_1,F1,0.43617174026066485,0.4364923183968423,0.397975679442864,0.3976087539355639
OSS_0,OSS_1,Precision,0.48830217561259315,0.4885515167755066,0.42095171336727616,0.41964854093769194
CC_0,CC_1,Recall,0.7387082021127097,0.7393079493522158,0.16919335492207802,0.16776768108585086
CC_0,CC_1,F1,0.5973144726163947,0.5968100950813175,0.1987439772279849,0.19928034460203414
CC_0,CC_1,Precision,0.5814914961876487,0.5809611542256088,0.2742352607324382,0.2749798641727157
ROS_0,ROS_1,Recall,0.7550516035368234,0.7545353756775549,0.15322838915373035,0.152374081835294
ROS_0,ROS_1,F1,0.6459734917466085,0.644667765708462,0.2185437869873069,0.21853129166777752
ROS_0,ROS_1,Precision,0.6225150920378569,0.6205821164095626,0.2654467452658791,0.26624632925728203
SMOTE_0,SMOTE_1,Recall,0.7561102161280875,0.7549113268966465,0.1478364930785109,0.14857541817301215
SMOTE_0,SMOTE_1,F1,0.6463633525378503,0.6463777269759743,0.21842708717369755,0.21953366112869677
SMOTE_0,SMOTE_1,Precision,0.6240605132286952,0.6242118644870601,0.2686642550813152,0.2695100761620758
BSMOTE_0,BSMOTE_1,Recall,0.7803720163098439,0.7799233506873469,0.15449091310263288,0.15318535467381497
BSMOTE_0,BSMOTE_1,F1,0.6377629951843361,0.6367165782295722,0.2136959169193865,0.21309814850891717
BSMOTE_0,BSMOTE_1,Precision,0.5912175379362408,0.5899022753768149,0.25274127125771717,0.2528267741247862
SVM_0,SVM_1,Recall,0.6969356325399204,0.6916391542849469,0.27887184042382246,0.2809676786298874
SVM_0,SVM_1,F1,0.6285385583701908,0.6244510921435423,0.26539080464881293,0.26660492258965834
SVM_0,SVM_1,Precision,0.6094641638249462,0.6061110125572223,0.2760836718344584,0.27791977878791807
SMOTENN_0,SMOTENN_1,Recall,0.7845421891861765,0.7838178636029588,0.1580255013339242,0.1579387129416097
SMOTENN_0,SMOTENN_1,F1,0.6314035458173809,0.6308359574677217,0.2095962158951196,0.2096299397787338
SMOTENN_0,SMOTENN_1,Precision,0.6153022203821292,0.6143731231233059,0.2769196177826297,0.2768176259593614
SMOTETomek_0,SMOTETomek_1,Recall,0.7559630893354029,0.7546395784781282,0.1474789463846959,0.1487229912317389
SMOTETomek_0,SMOTETomek_1,F1,0.6460050146317053,0.6461111250526659,0.21822199433390718,0.21966599526953792
SMOTETomek_0,SMOTETomek_1,Precision,0.6236470920066383,0.6239751992465964,0.26860917158056685,0.26962607362870517
